age,gender,education,department,salary_level,tenure_months,last_promotion_months,avg_monthly_hours,num_trainings,satisfaction_level,performance_score,work_accident,distance_from_home_km,attrition_prob,attrition
51,Male,Bachelors,R&D,Low,183,12,153.36307713854615,6,0.032929823065096286,5,0,5.9,0.6312430400182332,1
40,Female,HighSchool,Sales,Low,167,50,128.62394438407026,7,0.0014409455542511163,4,0,0.7,0.8920259068781881,1
49,Female,Masters,HR,Low,2,21,185.42618377886902,3,0.25543739203141536,5,0,2.0,0.6808736261398037,1
47,Male,Bachelors,HR,Low,54,32,158.0786454507647,6,0.3067929101831771,3,0,3.2,0.9404269462485474,1
37,Male,Bachelors,Sales,Medium,229,53,150.97196150767172,2,0.46473819751081424,3,0,2.2,0.6233301258801728,1
32,Male,Masters,R&D,High,99,9,157.94662316440477,1,0.8483991706351014,5,0,1.3,0.5814283796971339,1
45,Female,Bachelors,IT,Medium,111,18,189.9749308605455,1,0.4163892953939681,4,0,12.1,0.7108831121759397,1
25,Male,Bachelors,Finance,High,182,12,179.85296747244726,1,0.0834802256153121,5,0,3.6,0.8176224259299326,1
43,Male,Masters,R&D,Low,182,45,152.7999023759616,9,0.32651629760346257,5,0,4.4,0.9015637380714278,0
23,Male,HighSchool,Sales,Low,136,7,169.39507969682387,0,0.3060060301102884,4,0,8.5,0.9326655369670676,1
46,Male,PhD,R&D,Low,221,8,184.541764994111,8,0.5698945297700664,4,0,6.1,0.845048766993109,1
45,Male,Masters,Sales,Medium,141,19,166.9485567364309,5,0.6485865319229565,4,0,1.5,0.43374791695705706,0
23,Female,PhD,Finance,Low,210,22,162.41450744145197,7,0.000504016433115817,4,0,4.3,0.9249402032256672,1
51,Female,Masters,HR,Low,109,44,118.19402815459406,6,0.5398610845832897,4,0,0.8,0.7972853219843591,0
37,Male,Bachelors,IT,High,53,56,184.91518981129838,5,0.246263657601278,5,1,11.2,0.9051357851937232,1
52,Male,Bachelors,Sales,Low,27,35,139.43364128720123,9,0.7615053500151282,4,0,1.1,0.6799801857701133,1
21,Female,HighSchool,IT,Medium,133,13,122.58570491175679,0,0.33744553203852856,3,0,8.4,0.914838742554508,1
27,Male,Masters,IT,Low,214,39,123.91401605066935,5,0.915755291439811,2,0,13.4,0.7036480072208506,1
40,Male,HighSchool,R&D,Medium,99,42,142.89784549227699,9,0.39735107923822643,4,0,5.9,0.3795410155239558,0
27,Male,Masters,Finance,Medium,174,5,169.7193231985089,6,0.350444451434169,4,0,3.7,0.7109339569679012,1
33,Female,Bachelors,R&D,Low,128,55,183.21268631144613,1,0.13444258239222995,4,0,6.5,0.8041684094817776,1
47,Female,HighSchool,R&D,Low,193,30,166.83313822172173,2,0.17481534017118128,4,0,12.8,0.8483892683090212,1
25,Female,HighSchool,Sales,Medium,187,47,194.71025751558676,7,0.674093743160911,5,0,0.8,0.6652988113943556,1
47,Female,Masters,Sales,Medium,167,3,151.93713054754528,6,0.5714959622968222,4,0,12.8,0.6981312433561997,1
24,Male,HighSchool,Sales,Low,85,56,155.3585653292539,5,0.5501918731849393,5,0,5.5,0.7004472815514087,1
27,Male,HighSchool,R&D,Low,99,58,122.66480322346298,0,0.13302658323094507,4,0,11.1,0.9683991697380775,0
44,Male,HighSchool,R&D,Low,115,56,148.48390183069802,2,0.10585974631032313,5,0,10.8,0.9009801011915314,1
52,Female,Bachelors,Sales,Low,197,31,119.15945444233608,4,0.4381609492155819,4,0,0.6,0.7197905870590885,1
26,Female,Masters,Sales,High,146,6,133.165533940113,4,0.953325124210924,4,0,3.9,0.5160442614336227,1
32,Male,Bachelors,R&D,Low,41,27,172.60246233578363,5,0.42048711785500237,3,0,5.7,0.8991569001604802,1
57,Female,Bachelors,IT,Low,65,36,126.25850358771727,5,0.9037824648782146,4,1,0.7,0.24288152628179918,0
60,Male,HighSchool,R&D,Medium,75,26,128.23614407141102,4,0.9675599621538175,3,0,2.1,0.2657030831084952,0
43,Male,HighSchool,HR,Medium,145,25,124.84387271142789,7,0.11107625450364622,4,0,0.1,0.9603455189961507,1
38,Male,Bachelors,IT,Low,183,20,175.52736761233277,6,0.9244535021492662,4,0,4.7,0.5237547223084845,0
34,Female,HighSchool,HR,Medium,36,40,192.77805696553628,7,0.7214603126953083,5,0,4.1,0.6577920962122502,1
45,Female,HighSchool,HR,Medium,173,34,158.50532223614985,3,0.09511756081917477,4,0,5.5,0.9534133141510047,1
44,Female,HighSchool,R&D,Low,149,44,178.8576965262561,0,0.7277973771295919,4,0,0.3,0.7221050567766181,1
32,Female,Bachelors,IT,Low,50,4,136.7186794444938,9,0.49326083451939695,2,0,8.1,0.6671136338682717,0
20,Female,Masters,Sales,Medium,35,14,184.59785741951814,8,0.13975319189130775,2,0,7.1,0.8401621493604505,1
26,Female,HighSchool,HR,Low,36,52,145.6863432305422,2,0.23810311195654765,4,0,7.8,0.8120455104782828,1
59,Female,Bachelors,R&D,Low,186,47,173.3515762976058,7,0.7083770230302414,1,0,7.0,0.7763901949338554,0
37,Male,Bachelors,Sales,Medium,57,40,159.4555451605134,3,0.3191536246046589,3,0,0.2,0.8407907056197349,1
39,Female,Masters,HR,Low,47,24,121.64061125517878,7,0.9519672208103803,5,0,1.7,0.5243274692389536,0
39,Female,HighSchool,Finance,Low,100,25,142.29681417505535,1,0.8202193151816349,3,0,3.7,0.6590924114804525,1
52,Female,Masters,Finance,Low,155,39,163.42191428459745,3,0.553981500114502,4,0,6.3,0.7729219476182114,1
22,Male,Masters,IT,Low,106,46,123.00702155569131,5,0.625783686453203,4,0,9.1,0.7194311453150334,1
23,Female,PhD,HR,Medium,139,25,165.93110329451645,6,0.9189507368158435,2,0,1.2,0.9419716506949791,1
31,Female,Masters,R&D,Low,88,53,131.67455093075824,2,0.32056022715671095,3,0,2.0,0.9040085464633206,1
39,Male,HighSchool,IT,Low,102,20,170.81254632512758,6,0.8090495509803786,1,0,5.9,0.11961133312190617,0
47,Other,Masters,Sales,Medium,140,19,132.78803798542162,4,0.4487847021045769,1,0,6.3,0.6256006374650754,1
40,Male,Masters,Sales,Medium,155,41,168.86364794736272,3,0.8713355732648352,5,0,3.5,0.25756701415667516,1
38,Male,Bachelors,R&D,Medium,177,47,176.3321553371633,8,0.06520642745444372,5,0,10.0,0.8325782685682637,1
58,Male,HighSchool,R&D,Low,203,32,156.6386890236336,1,0.7179217050471939,5,0,1.1,0.6285975399875927,1
26,Female,Masters,R&D,Low,79,57,158.397407295706,7,0.8085002070342323,4,0,4.7,0.286314031833387,0
43,Female,HighSchool,Finance,High,29,51,189.7108595359965,5,0.6132971065726311,2,1,14.2,0.9410476631410831,1
42,Male,Masters,Sales,Low,23,12,144.3357515729936,6,0.2935165548102051,4,0,2.6,0.7736630770196327,1
39,Female,Bachelors,Finance,Low,162,47,149.31512034605132,7,0.14797999070269985,3,0,6.5,0.9636110423864614,1
53,Male,Masters,R&D,Medium,103,48,172.8130699419574,8,0.7390871593971065,3,0,1.8,0.5205950374575709,1
30,Male,HighSchool,IT,Medium,99,52,168.446336289724,3,0.128128881368046,4,0,2.4,0.8351323037246347,0
59,Female,Masters,R&D,High,176,31,155.14341071942096,4,0.8443312682461109,2,0,3.2,0.7047360795693017,1
33,Female,Bachelors,R&D,Low,162,45,135.69947672537964,8,0.5011245619691449,1,1,6.8,0.5568222463966833,1
42,Female,Masters,HR,High,219,43,179.4725474689676,5,0.38206838177586044,4,0,7.4,0.9724187334562606,1
41,Female,HighSchool,R&D,Low,210,55,135.23596494304846,8,0.2366696387792958,4,0,6.7,0.9478044950349862,1
54,Other,HighSchool,Sales,Medium,180,17,205.56412498168692,9,0.016387892064987475,4,0,4.4,0.8632083618467986,1
37,Male,HighSchool,Sales,Low,157,9,136.08929875501798,7,0.9052785966821226,1,0,0.5,0.3746402431199241,1
31,Male,HighSchool,Sales,High,215,45,137.89521220390736,8,0.6043877950180606,2,0,0.8,0.6703971003081706,0
20,Male,PhD,R&D,High,39,38,166.83487674982348,1,0.7008942165964097,3,0,0.6,0.15699564069063607,0
34,Female,HighSchool,R&D,Medium,229,58,170.98240830177267,7,0.9736996223057988,3,0,4.1,0.6617845551085806,1
53,Female,Bachelors,R&D,Medium,100,4,140.52076919629224,5,0.21868453755719552,4,0,3.6,0.9086795131887815,1
20,Female,Masters,HR,Low,60,2,193.8485682047838,5,0.06271788389888455,1,0,7.9,0.6803632587549884,0
56,Male,Bachelors,Sales,Low,132,29,166.59460140238428,9,0.48471681119596377,3,0,6.1,0.7484303802120751,1
42,Male,Bachelors,Sales,Low,214,36,155.0418745412652,2,0.4210616267695443,4,0,2.5,0.620265664691861,0
25,Female,Bachelors,HR,Medium,31,51,167.72006996353463,2,0.0637473453924563,4,0,0.2,0.9479050291405211,1
32,Other,Bachelors,HR,Low,42,40,184.2135312450405,1,0.4723079026041157,4,0,6.9,0.8832833143094319,1
42,Male,Masters,HR,Low,154,43,192.18458875673042,0,0.5413812438843587,2,0,3.9,0.7499877068143787,1
32,Male,Bachelors,HR,Low,160,23,163.85727295262222,1,0.11679565550153248,3,0,9.8,0.8692484911951323,1
24,Male,Bachelors,IT,Medium,171,34,134.51836765894686,5,0.6952475825854547,3,0,1.6,0.6811210695554883,1
47,Male,Bachelors,IT,Low,215,8,134.8300663242498,3,0.34572344973524904,5,0,2.9,0.43466026738482083,1
47,Male,Masters,R&D,Medium,183,41,131.70155823824962,2,0.5643434046643646,4,0,1.3,0.3676672410592485,0
24,Male,Bachelors,R&D,Low,195,8,147.14998055574517,9,0.6370926762519202,2,0,2.6,0.5526085208075588,1
31,Female,Masters,Sales,Low,29,10,160.75573415249198,7,0.35820721119950694,4,0,6.7,0.5479928307398467,0
29,Male,Bachelors,R&D,Medium,86,9,164.27875942063528,1,0.7354887242081879,5,0,4.9,0.45125856166854295,0
47,Male,Bachelors,R&D,Low,169,55,182.5333867982494,9,0.6552873689872802,1,0,1.9,0.638026293492989,1
49,Male,Masters,Sales,Medium,196,10,118.5331603689861,6,0.057592944808373625,4,0,4.3,0.7584853959565285,1
49,Female,HighSchool,Sales,Low,88,12,159.78480486376722,4,0.13414115414699135,4,0,3.4,0.8044967655037264,1
58,Male,Bachelors,IT,High,139,59,169.21621473686207,3,0.04484105949073802,4,0,3.7,0.8960235168423999,1
51,Male,HighSchool,Sales,Low,51,10,103.84006490037947,7,0.8696977160929604,2,0,10.0,0.5754352145907395,0
33,Male,Masters,HR,Low,207,32,169.07097780592292,4,0.34920353277736116,3,0,5.8,0.5064881847693468,0
24,Female,Bachelors,IT,High,126,8,214.60165206993554,7,0.5307711321121775,4,0,10.3,0.48845132896697596,0
45,Female,Bachelors,R&D,High,23,26,175.46723464383967,4,0.5283132280946234,4,0,6.3,0.7531480868830044,1
57,Male,HighSchool,Sales,Low,137,56,166.1577018507816,6,0.4730049852304453,4,0,5.2,0.930634336152365,1
59,Male,Masters,Finance,Low,64,19,154.527993055005,7,0.39964240186377253,4,0,4.6,0.8921996655843376,1
29,Male,Bachelors,R&D,Low,110,27,164.65583393191466,0,0.34540165474393436,5,1,0.0,0.94564138425279,1
29,Female,Bachelors,Sales,Medium,83,52,190.74263007728524,1,0.2591607384660226,4,0,1.7,0.8363001465528416,1
21,Female,HighSchool,R&D,Low,201,31,153.06512077175563,7,0.2364981961907715,5,0,4.2,0.9463502526448178,1
25,Male,Bachelors,Sales,Low,203,56,183.87156961874462,2,0.645930119360225,4,0,3.7,0.9522503652027446,1
42,Male,Bachelors,HR,Medium,38,22,169.28248023685464,7,0.7025795274593039,4,0,8.3,0.7106954539945385,1
42,Female,Masters,IT,Low,78,13,192.53179867459258,3,0.24359073245607354,5,0,0.5,0.8535305869813741,1
35,Female,Bachelors,R&D,High,98,1,181.78098482079096,0,0.1367493917233873,4,0,8.3,0.8215779712984467,1
32,Male,HighSchool,IT,Low,205,23,163.79074484179242,4,0.7719292037346178,2,0,0.0,0.19713016581096438,0
54,Male,Bachelors,R&D,High,64,3,162.5013092866327,9,0.0738240863602655,5,0,3.4,0.6158732565490681,1
38,Male,Bachelors,Finance,Medium,168,34,153.73455987732316,9,0.5516596435499915,2,0,10.6,0.17949241174491545,0
53,Female,HighSchool,HR,High,12,0,179.53839556689425,4,0.4857264184300064,3,0,1.8,0.6014926065883506,1
59,Female,Bachelors,Sales,Medium,230,6,148.19581707633623,6,0.6963641352726619,4,1,0.9,0.2677930053163987,0
33,Female,Bachelors,IT,Low,82,32,162.27492430768305,7,0.7962305411827663,3,0,0.7,0.3402844954430659,0
28,Female,Masters,IT,Low,65,36,156.13164658459303,4,0.9220425258360618,3,0,3.7,0.7564419179497646,1
59,Male,Bachelors,R&D,Low,172,11,133.1755017862414,6,0.27379974596895584,5,0,5.7,0.5862934539442258,1
46,Male,Bachelors,HR,Medium,147,44,164.40816614913552,8,0.038443930575835505,3,0,3.8,0.8733583735625949,1
31,Male,PhD,Sales,Low,126,24,129.49317344524266,7,0.5693322086362589,4,0,20.3,0.7295577654022822,1
45,Female,Bachelors,Sales,Medium,223,11,151.03593712181637,5,0.38299592417996364,3,0,7.6,0.3485661773415489,0
41,Female,HighSchool,Sales,High,101,27,173.34284703755722,0,0.4440880873595423,4,0,11.0,0.8224840121202001,1
57,Male,Bachelors,R&D,Low,129,55,163.37812342037427,7,0.8407648784490566,4,0,0.3,0.6459935361924649,1
30,Male,PhD,Sales,Medium,114,31,163.05904414602435,6,0.3610058313553238,5,0,0.8,0.8347377709280236,1
60,Female,Bachelors,Sales,High,42,51,142.70566456151008,4,0.539336186470745,4,0,0.5,0.3888309125953295,0
58,Female,Bachelors,IT,Medium,75,53,180.97734899693904,3,0.13563304372397522,4,0,4.6,0.9416499147914738,1
27,Female,Bachelors,R&D,Low,145,13,142.27692958927773,4,0.7926150922504154,4,0,9.7,0.531358253945253,0
26,Male,Bachelors,Finance,Low,30,2,174.127092162296,3,0.48986237637297636,3,0,2.9,0.7891991059477407,1
41,Female,HighSchool,Sales,Medium,175,40,185.97717042240632,1,0.32605163399690584,4,0,3.9,0.722138771899284,1
21,Female,Bachelors,Sales,Low,142,29,129.38902467035453,1,0.4371550949206361,5,0,3.5,0.43184101372865985,1
32,Female,Masters,HR,Medium,156,21,151.87038230155053,3,0.23989075741079813,3,1,1.4,0.7619155594503548,1
37,Female,Masters,R&D,High,195,7,150.03170974677116,5,0.5624392111532911,4,0,7.5,0.6226016560870198,0
59,Female,HighSchool,R&D,Low,116,8,165.45782370890623,0,0.22553845575668863,2,0,3.5,0.8088648112435316,1
60,Female,Bachelors,IT,Low,189,55,141.13132026984638,7,0.3586335016363956,2,0,3.9,0.6812174629098956,1
26,Female,HighSchool,R&D,Low,179,8,136.69167426680718,0,0.08664644228961671,4,0,13.7,0.7514991975514941,1
56,Male,Bachelors,R&D,High,56,55,158.92815237991607,2,0.30022298311685813,3,0,3.8,0.8561363751403974,0
23,Male,Bachelors,R&D,Low,65,15,148.77752120184914,9,0.38169587613296374,3,0,0.8,0.8809495699514558,1
50,Female,Bachelors,Sales,Low,104,8,157.08080136755908,1,0.778170935886736,4,0,3.3,0.7512131626438502,1
54,Female,Masters,HR,Medium,23,31,177.85395995832172,2,0.6485531581508513,4,0,16.3,0.8547352866854174,1
56,Male,Bachelors,R&D,Low,132,7,127.65205919286512,9,0.11806547306778548,3,1,0.7,0.6262282305510235,0
29,Male,Bachelors,Sales,Low,219,16,157.724553845838,0,0.6019870937438604,4,0,0.2,0.7131756744406128,0
56,Female,Masters,R&D,Medium,192,6,148.18055875426768,2,0.4426235311376142,5,0,1.4,0.6364807602711223,1
24,Female,Bachelors,R&D,Medium,175,1,160.47323181735715,5,0.41569952150589495,2,0,0.8,0.6089429500042387,1
41,Female,Masters,R&D,Low,47,5,148.25983854757857,3,0.10407440733914719,3,0,5.6,0.495497742616729,0
39,Male,Masters,IT,Low,192,58,136.39634630762842,5,0.5846258266511937,4,0,8.9,0.6380126304696955,1
32,Female,Bachelors,HR,Medium,32,9,167.8611453599754,8,0.1746535284808335,3,0,3.8,0.9569267013601016,1
20,Female,Bachelors,R&D,Low,99,13,215.42871387912444,4,0.2791776000793875,5,0,8.6,0.8719031684396995,0
51,Male,Bachelors,IT,High,223,9,157.98830202978846,4,0.8195163341174315,2,0,0.3,0.3681002756110905,0
33,Male,Masters,HR,Low,182,4,145.4772796932221,3,0.0573520278066717,3,0,6.6,0.7283704621353722,1
47,Other,HighSchool,Sales,Low,35,9,145.41634271780885,3,0.7796490202773745,1,0,0.5,0.7318098250471582,1
36,Male,Masters,Sales,Medium,125,6,178.6942473567736,5,0.3896851292235455,1,0,1.0,0.930281801185718,1
35,Female,Bachelors,Sales,Medium,237,8,142.46080806543907,0,0.28455417053897836,2,0,2.1,0.8242682383868799,1
56,Female,Masters,Sales,Low,107,27,185.99259018630528,1,0.5044308189016212,4,0,1.0,0.5427499265014206,0
23,Female,Bachelors,R&D,Medium,144,22,127.26396632742048,7,0.2656868515679601,3,0,1.3,0.47965316315547757,0
50,Male,PhD,R&D,High,92,10,163.84654286078762,4,0.8430583172120377,4,0,1.6,0.14214499271414507,0
50,Female,HighSchool,IT,Low,120,15,173.26706540543103,7,0.04478620290947599,4,0,9.6,0.9802462520757443,1
35,Male,Bachelors,R&D,Low,124,27,175.24898812708213,8,0.6707269518155329,2,0,0.8,0.8219350234380293,1
30,Female,Masters,Sales,Low,46,25,173.8455047060636,2,0.8057769372963856,4,0,5.6,0.8106613286303049,1
20,Male,Bachelors,IT,Low,226,7,165.32050677524552,3,0.21461659265519395,3,0,7.4,0.8860419498951116,1
58,Female,Bachelors,R&D,Low,206,53,183.07172901265744,6,0.771013447401913,4,0,2.7,0.7795734166309832,1
58,Female,Masters,Sales,Medium,24,23,140.18062443757637,6,0.45105993794097055,5,0,8.2,0.40533925799831777,1
29,Male,Masters,Sales,High,42,21,147.11729790732673,0,0.989019515318005,5,0,0.4,0.1140387599969667,0
21,Male,HighSchool,R&D,High,155,34,151.9391440290969,5,0.3768136525141089,5,0,2.5,0.39232051817679375,0
25,Female,Bachelors,R&D,Low,96,17,189.67032411942913,2,0.3219615548911844,4,0,4.0,0.7799370990841115,0
22,Male,Bachelors,R&D,Low,163,37,169.32396862007948,4,0.8929525510534265,3,0,3.1,0.5793375711896738,1
54,Male,Bachelors,Finance,Low,12,54,173.63861679762098,8,0.659648390950852,4,0,10.1,0.633215957045878,1
56,Male,Bachelors,R&D,Low,180,50,156.41809892405672,1,0.7718737635544609,5,0,13.6,0.7056875897642158,1
26,Female,HighSchool,Finance,Medium,6,19,176.33615027518815,9,0.4158251767294606,5,0,4.5,0.2627903230616989,1
50,Female,Bachelors,HR,Low,48,5,128.9597532287551,3,0.49228385154950816,4,1,0.0,0.3311556977072841,1
27,Male,Bachelors,R&D,Low,175,7,151.82183286218932,7,0.9822811060553726,4,0,9.6,0.7101410530616913,0
35,Other,Masters,Sales,Medium,84,12,155.6523120385612,1,0.5402739242664618,3,1,2.8,0.8672356912749657,1
44,Male,Bachelors,R&D,Medium,50,37,150.5135678717605,7,0.7466540901734343,1,0,3.2,0.8938753797063894,1
49,Male,Bachelors,R&D,High,212,29,153.5746407263667,8,0.9794449117453069,5,0,3.3,0.3207844655548389,1
55,Male,Masters,R&D,Low,144,16,170.93713598980116,6,0.726539737929523,5,0,10.6,0.5850707244890341,0
21,Male,Masters,R&D,High,69,11,164.7671993647298,9,0.7146658052544159,4,0,1.0,0.672087384501217,1
28,Male,Bachelors,R&D,Low,173,31,183.8735595617996,0,0.11562504973465515,3,0,8.7,0.7169778514226858,1
31,Female,PhD,R&D,Low,32,57,118.27442177803988,9,0.2117457056482034,2,0,2.3,0.8356429806178357,1
32,Male,Bachelors,R&D,Low,118,46,189.76497247865936,5,0.7819818743241841,1,0,5.3,0.8320996654774048,1
60,Female,Bachelors,R&D,Medium,46,15,147.00560877161394,2,0.9827452789521224,1,0,9.9,0.34952451451197153,0
51,Male,Bachelors,IT,Low,157,33,186.31954897229144,6,0.4337563220223951,3,0,3.8,0.9493862240088625,1
33,Male,HighSchool,R&D,Medium,66,30,151.6491722468942,4,0.7615009848197715,3,0,2.8,0.657786848501321,1
59,Male,Bachelors,HR,Low,58,48,167.39045898869065,7,0.011105946632507857,3,0,0.8,0.7879412906704,1
40,Female,Bachelors,R&D,High,62,20,138.46375781128754,7,0.1241269519528273,5,1,0.5,0.5557210579751936,1
40,Female,Masters,R&D,Low,196,20,135.67732170058582,7,0.07869956375911447,3,0,0.1,0.6885246936937556,0
37,Male,Bachelors,Finance,Medium,208,26,171.62259735217714,8,0.10608637120059228,2,0,2.5,0.9541274562811242,1
25,Male,HighSchool,IT,High,50,10,106.71890925377356,3,0.05771033410090076,4,0,6.4,0.8056744604957984,1
58,Male,Bachelors,HR,Medium,38,52,135.69651265417562,2,0.024769452836145844,4,0,6.5,0.9182116051760759,1
20,Female,HighSchool,IT,High,142,23,175.3337008283227,5,0.670660483578494,4,0,15.9,0.6599739112066378,0
27,Male,Masters,R&D,Medium,154,51,151.71251776628205,2,0.43984958285366116,4,0,0.2,0.8550708346059477,0
29,Female,Masters,IT,Low,200,24,142.35600605066853,8,0.5421667501614016,4,0,12.5,0.9504638999778281,1
31,Male,Masters,Finance,Medium,197,40,190.45595463488357,9,0.34075229781509986,3,0,2.0,0.7988779436398975,1
25,Male,Masters,HR,Medium,190,42,197.48757757644816,4,0.40105104669497327,4,0,10.6,0.7950108814076389,1
20,Female,Bachelors,Finance,Low,11,47,160.00835250891015,7,0.15974038964359516,2,0,10.1,0.9085568143107348,1
47,Male,HighSchool,HR,Low,13,41,185.47474952350365,4,0.6422702598462144,4,0,5.3,0.8037353557020364,1
59,Male,Bachelors,R&D,Low,45,41,190.34072951405759,8,0.13338966640774985,5,0,18.9,0.9336160694687446,1
24,Female,Masters,R&D,Low,88,18,159.67369690924727,0,0.8811838354974282,2,0,3.4,0.8611890930494105,1
32,Male,Bachelors,R&D,High,177,3,149.75573010757577,9,0.282459961103078,2,0,1.6,0.9026684448117344,1
40,Male,HighSchool,R&D,High,204,55,161.77437390063173,5,0.2610326629460078,5,0,0.4,0.7761418671298475,1
58,Male,Bachelors,R&D,Medium,172,50,130.90998061918543,9,0.19698616533521396,5,0,11.9,0.9037459601474401,1
48,Female,Bachelors,HR,Low,204,16,171.3589193133864,7,0.10739074498619383,4,0,8.1,0.5390111261739046,1
51,Female,Bachelors,R&D,Low,90,1,153.41108277313185,7,0.2508900870806512,3,0,2.3,0.8902897615122141,1
43,Male,HighSchool,R&D,Low,153,59,161.12966022588654,3,0.997660419387021,4,0,1.4,0.8956222860079796,1
37,Female,Bachelors,Sales,Low,33,4,160.8401757873418,6,0.024162326371873988,4,0,0.9,0.19375121868194384,1
28,Female,Bachelors,Sales,Medium,26,1,143.04954093019637,7,0.49301473688512576,4,0,11.2,0.7633129317888218,1
55,Female,Masters,R&D,Medium,198,59,159.28360767920026,7,0.3544111843438633,4,0,1.3,0.8901266679373717,0
52,Female,Masters,R&D,Low,97,40,132.81212022398546,9,0.7782733905050293,3,0,0.9,0.6681906970611287,0
21,Female,HighSchool,Sales,Low,174,36,150.3527622124465,0,0.6152844664636131,4,0,1.7,0.8467783211767231,1
49,Female,Masters,R&D,High,230,37,137.73359492894718,2,0.02991683285178648,4,0,3.6,0.7294493492280903,0
23,Male,Masters,R&D,Low,138,44,142.46724663223253,4,0.08028567848486956,2,0,2.7,0.9835483484328845,1
50,Male,Bachelors,Sales,Low,26,35,114.84827791059415,6,0.658038211015341,4,0,0.1,0.840644435160765,1
